NAME;LUN;LUN_REDUCED;NAMETYPE;FACE;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;
Lunar formations database V2.1;� Copyright Christian Legrand;
For personal use only;
ALBATEGNIUS M;SF0892S00416E;0892S00416;SF;Face visible;8.06719;-8.91558093574032;4.15788151086965;
ALBATEGNIUS N;SF0989S00454E;0989S00454;SF;Face visible;8.61177;-9.8940184937213;4.53598060573799;
ALBATEGNIUS O;SF1362S00443E;1362S00443;SF;Face visible;4.53925;-13.6200086296008;4.42558397071561;
ALBATEGNIUS P;SF1302S00449E;1302S00449;SF;Face visible;4.01048;-13.0161376847613;4.48691296557763;
ALBATEGNIUS S;SF1335S00605E;1335S00605;SF;Face visible;5.91243;-13.3470366006103;6.0491440913842;
ALBATEGNIUS T;SF1266S00606E;1266S00606;SF;Face visible;9.61388;-12.6613927972639;6.06375987814497;
ALEXANDER A;SF4078N01494E;4078N01494;SF;Face visible;3.98818;40.7807771705222;14.9360131894404;
ALEXANDER B;SF4028N01514E;4028N01514;SF;Face visible;3.89314;40.2756111698065;15.1406464493576;
ALEXANDER C;SF3852N01495E;3852N01495;SF;Face visible;4.2286;38.5245027448412;14.9506467900494;
ALEXANDER K;SF4052N01935E;4052N01935;SF;Face visible;3.9548;40.5213628292518;19.3496529235335;
ALFRAGANUS A;SF0305S02032E;0305S02032;SF;Face visible;13.8737;-3.04599440293859;20.3240078765704;
ALFRAGANUS C;SF0613S01809E;0613S01809;SF;Face visible;10.3005;-6.12699209258553;18.091358574926;
ALFRAGANUS D;SF0405S02014E;0405S02014;SF;Face visible;8.29159;-4.04954489292802;20.139410737594;
ALFRAGANUS E;SF0462S01900E;0462S01900;SF;Face visible;3.8494;-4.61654099431674;19.0047006787024;
ALFRAGANUS F;SF0354S02084E;0354S02084;SF;Face visible;8.64237;-3.53638225236696;20.841667011233;
ALFRAGANUS G;SF0267S02123E;0267S02123;SF;Face visible;5.73791;-2.67207295450332;21.232499427721;
ALFRAGANUS H;SF0436S01916E;0436S01916;SF;Face visible;11.9985;-4.36376528391176;19.160055173178;
ALFRAGANUS K;SF0525S01954E;0525S01954;SF;Face visible;2.9455;-5.25390563571605;19.5373425365213;
ALFRAGANUS M;SF0566S01956E;0566S01956;SF;Face visible;3.15668;-5.65712252438266;19.5643055639454;
ALHAZEN A;SF1617N07430E;1617N07430;SF;Face visible;16.1381;16.1672046394707;74.3035724556751;
ALHAZEN D;SF1968N07517E;1968N07517;SF;Face visible;34.23;19.6799497694418;75.1746811025125;
ALIACENSIS A;SF2971S00739E;2971S00739;SF;Face visible;13.6105;-29.7070277211146;7.39232083607811;
ALIACENSIS B;SF3143S00320E;3143S00320;SF;Face visible;15.8127;-31.4314420218067;3.20344021957186;
ALIACENSIS C;SF3270S00542E;3270S00542;SF;Face visible;7.93128;-32.7000071977485;5.41975673717836;
ALIACENSIS D;SF3319S00682E;3319S00682;SF;Face visible;9.66792;-33.1853515578926;6.81976098146475;
ALIACENSIS E;SF3042S00232E;3042S00232;SF;Face visible;8.73991;-30.4212861037319;2.31622396690111;
ALIACENSIS F;SF3266S00384E;3266S00384;SF;Face visible;4.81972;-32.6641591443093;3.84211334942874;
ALIACENSIS G;SF3339S00470E;3339S00470;SF;Face visible;7.75726;-33.3897594418318;4.69801237806054;
ALIACENSIS H;SF3181S00601E;3181S00601;SF;Face visible;5.58131;-31.814703378257;6.00617136995607;
ALIACENSIS K;SF3143S00626E;3143S00626;SF;Face visible;5.64688;-31.4289276895407;6.25889722141363;
ALIACENSIS W;SF3190S00532E;3190S00532;SF;Face visible;10.3243;-31.9030594706875;5.31569430216153;
ALIACENSIS X;SF2964S00678E;2964S00678;SF;Face visible;3.66368;-29.6392872687012;6.781967715137;
ALIACENSIS Y;SF3011S00733E;3011S00733;SF;Face visible;4.69689;-30.1053530959907;7.33252838899783;
ALIACENSIS Z;SF3005S00449E;3005S00449;SF;Face visible;3.831;-30.0544704787931;4.49057207716381;
ALMANON A;SF1779S01532E;1779S01532;SF;Face visible;9.74699;-17.793429918568;15.3226002641793;
ALMANON B;SF1833S01526E;1833S01526;SF;Face visible;23.5956;-18.334345652062;15.2613107760764;
ALMANON C;SF1616S01598E;1616S01598;SF;Face visible;15.6168;-16.1631183854714;15.9798279537418;
ALMANON D;SF1860S01554E;1860S01554;SF;Face visible;5.33078;-18.5964995829466;15.5424186087449;
ALMANON E;SF1791S01363E;1791S01363;SF;Face visible;5.37059;-17.9120470298509;13.6288586743573;
ALMANON F;SF1592S01427E;1592S01427;SF;Face visible;5.23273;-15.9205084608808;14.2695370492692;
ALMANON G;SF1793S01461E;1793S01461;SF;Face visible;4.46689;-17.9320869037333;14.6051551042732;
ALMANON H;SF1903S01522E;1903S01522;SF;Face visible;6.05495;-19.0250943462593;15.2204703223956;
ALMANON K;SF1584S01543E;1584S01543;SF;Face visible;6.4582;-15.8422659374189;15.4343071061896;
ALMANON L;SF1900S01658E;1900S01658;SF;Face visible;5.88468;-18.9951735787458;16.5793678427295;
ALMANON P;SF1855S01700E;1855S01700;SF;Face visible;19.4377;-18.5534227505898;17.0002646320671;
ALMANON Q;SF1808S01700E;1808S01700;SF;Face visible;4.63491;-18.0754883882892;16.9996993379621;
ALMANON R;SF1817S01588E;1817S01588;SF;Face visible;3.51256;-18.1747280001113;15.8807746413989;
ALPES A;SF5139N00030W;5139N00030;SF;Face visible;10.6597;51.3861653053433;359.700396976852;
ALPES B;SF4581N00091W;4581N00091;SF;Face visible;4.81648;45.8144534960847;359.088432834037;
ALPETRAGIUS B;SF1513S00688W;1513S00688;SF;Face visible;9.72596;-15.1336011465508;353.123110137263;
ALPETRAGIUS C;SF1375S00617W;1375S00617;SF;Face visible;2.10807;-13.7493989170002;353.834223197744;
ALPETRAGIUS G;SF1817S00656W;1817S00656;SF;Face visible;12.1763;-18.172630024297;353.438255370971;
ALPETRAGIUS H;SF1801S00610W;1801S00610;SF;Face visible;4.42793;-18.0109429206781;353.896239537835;
ALPETRAGIUS J;SF1805S00570W;1805S00570;SF;Face visible;4.12914;-18.0489198335403;354.296497876532;
ALPETRAGIUS M;SF1645S00327W;1645S00327;SF;Face visible;23.2076;-16.4516799657661;356.732667859172;
ALPETRAGIUS N;SF1674S00388W;1674S00388;SF;Face visible;11.268;-16.7354280432456;356.123601630051;
ALPETRAGIUS U;SF1771S00511W;1771S00511;SF;Face visible;15.5939;-17.7104258895348;354.892840331206;
ALPETRAGIUS V;SF1819S00583W;1819S00583;SF;Face visible;15.9047;-18.1874470104696;354.173436996048;
ALPETRAGIUS W;SF1795S00596W;1795S00596;SF;Face visible;27.6759;-17.9515463733353;354.038368978506;
ALPETRAGIUS X;SF1561S00574W;1561S00574;SF;Face visible;31.7789;-15.6088508758061;354.26387043354;
ALPHONSUS A;SF1487S00227W;1487S00227;SF;Face visible;3.60086;-14.867497656202;357.726567461206;
ALPHONSUS B;SF1326S00020W;1326S00020;SF;Face visible;22.9362;-13.2620695947461;359.800656467219;
ALPHONSUS C;SF1440S00487W;1440S00487;SF;Face visible;3.37099;-14.4040842746392;355.127491629673;
ALPHONSUS D;SF1505S00085W;1505S00085;SF;Face visible;23.6976;-15.0507620000288;359.148263430758;
ALPHONSUS G;SF1235S00339W;1235S00339;SF;Face visible;3.5212;-12.3520768173084;356.607401771585;
ALPHONSUS H;SF1562S00053W;1562S00053;SF;Face visible;7.00995;-15.6214533496831;359.472672936558;
ALPHONSUS J;SF1514S00251W;1514S00251;SF;Face visible;7.8993;-15.1351695225069;357.488533136403;
ALPHONSUS K;SF1261S00011W;1261S00011;SF;Face visible;20.599;-12.6099541999814;359.88508189776;
ALPHONSUS L;SF1202S00372W;1202S00372;SF;Face visible;3.75054;-12.0219292984702;356.276912624612;
ALPHONSUS R;SF1439S00192W;1439S00192;SF;Face visible;3.00976;-14.392937580256;358.07725615923;
ALPHONSUS X;SF1499S00446W;1499S00446;SF;Face visible;4.67501;-14.98729134963;355.541405509138;
ALPHONSUS Y;SF1471S00192W;1471S00192;SF;Face visible;2.60004;-14.7059678141638;358.081652463618;
AMUNDSEN C;SF8076S08521E;8076S08521;SF;Zone des librations;24.2249;-80.7587751318286;85.2121351528248;
ANAXAGORAS A;SF7226N00702W;7226N00702;SF;Face visible;20.0875;72.258154054977;352.979880032706;
ANAXAGORAS B;SF7035N01136W;7035N01136;SF;Face visible;4.94681;70.3549297909301;348.635165412084;
ANAXIMANDER A;SF6805N05040W;6805N05040;SF;Face visible;15.2372;68.0488435526055;309.598526553038;
ANAXIMANDER B;SF6808N06121W;6808N06121;SF;Face visible;79.0999;68.081993215998;298.791182263399;
ANAXIMANDER D;SF6578N05068W;6578N05068;SF;Face visible;96.6254;65.7755100595782;309.315374632855;
ANAXIMANDER H;SF6529N04106W;6529N04106;SF;Face visible;9.03146;65.2882238041537;318.944385393806;
ANAXIMANDER R;SF6632N05521W;6632N05521;SF;Face visible;8.04945;66.3158943074546;304.787271847048;
ANAXIMANDER S;SF6835N05360W;6835N05360;SF;Face visible;7.20851;68.3547032245532;306.402224872833;
ANAXIMANDER T;SF6730N05227W;6730N05227;SF;Face visible;7.01141;67.2965321900913;307.729260822415;
ANAXIMANDER U;SF6414N04850W;6414N04850;SF;Face visible;7.5434;64.1381436487264;311.4989399691;
ANAXIMENES B;SF6894N03806W;6894N03806;SF;Face visible;8.34208;68.9393957913909;321.93746435836;
ANAXIMENES E;SF6658N03146W;6658N03146;SF;Face visible;10.0026;66.57566365971;328.543005471608;
ANAXIMENES G;SF7375N04050W;7375N04050;SF;Face visible;51.1655;73.7521160398316;319.497934157137;
ANAXIMENES H;SF7464N04570W;7464N04570;SF;Face visible;42.7187;74.6380776638932;314.296559978384;
ANDEL A;SF1081S01124E;1081S01124;SF;Face visible;13.4001;-10.8135692985274;11.2439620073421;
ANDEL C;SF0901S01115E;0901S01115;SF;Face visible;3.0114;-9.00952979669797;11.1525909824139;
ANDEL D;SF1079S01171E;1079S01171;SF;Face visible;5.98451;-10.7864813732069;11.7062906325255;
ANDEL E;SF1202S01222E;1202S01222;SF;Face visible;5.6977;-12.0198178793428;12.2237886527363;
ANDEL F;SF0834S01108E;0834S01108;SF;Face visible;9.21759;-8.33891450508794;11.080124045863;
ANDEL G;SF1094S01231E;1094S01231;SF;Face visible;4.12151;-10.9404524380032;12.3107532317434;
ANDEL H;SF0667S01131E;0667S01131;SF;Face visible;5.24601;-6.66807304148687;11.3108419194361;
ANDEL J;SF0754S01141E;0754S01141;SF;Face visible;5.5201;-7.54411134413734;11.4144774704718;
ANDEL K;SF0583S01156E;0583S01156;SF;Face visible;3.69052;-5.83151451343524;11.5613658540528;
ANDEL M;SF0975S01112E;0975S01112;SF;Face visible;26.4606;-9.75372659190373;11.1166341365134;
ANDEL N;SF1024S01134E;1024S01134;SF;Face visible;8.49943;-10.2418087394518;11.3381478524693;
ANDEL P;SF1165S01220E;1165S01220;SF;Face visible;17.5596;-11.6520163775203;12.2021771962108;
ANDEL S;SF1140S01270E;1140S01270;SF;Face visible;4.52488;-11.39776996715;12.6995548237407;
ANDEL T;SF1125S01324E;1125S01324;SF;Face visible;3.38364;-11.2490063951534;13.2435139443548;
ANDEL W;SF1236S01226E;1236S01226;SF;Face visible;11.1873;-12.3632984328293;12.2571676364978;
ANGSTROM A;SF3092N04115W;3092N04115;SF;Face visible;5.68894;30.9155835466954;318.84898345621;
ANGSTROM B;SF3176N04419W;3176N04419;SF;Face visible;5.56003;31.7619195551551;315.810634050147;
ANSGARIUS B;SF1199S08411E;1199S08411;SF;Zone des librations;33.102;-11.9873434602077;84.1076774792975;
ANSGARIUS C;SF1479S07483E;1479S07483;SF;Face visible;15.5942;-14.7873007498713;74.8269689909536;
ANSGARIUS M;SF1125S07879E;1125S07879;SF;Face visible;7.5575;-11.2476157644745;78.792760767938;
ANSGARIUS N;SF1191S08118E;1191S08118;SF;Zone des librations;10.233;-11.9145131238091;81.1817041262727;
ANSGARIUS P;SF1306S07566E;1306S07566;SF;Face visible;10.3479;-13.0606412660524;75.6577331111419;
APIANUS A;SF2570S00652E;2570S00652;SF;Face visible;13.1132;-25.699582606709;6.51699218903408;
APIANUS B;SF2740S00899E;2740S00899;SF;Face visible;10.2088;-27.4035862952501;8.98529679861554;
APIANUS C;SF2813S01046E;2813S01046;SF;Face visible;19.6408;-28.1349322760074;10.4580728496597;
APIANUS D;SF2608S01066E;2608S01066;SF;Face visible;33.663;-26.0794060799405;10.664298463281;
APIANUS E;SF2885S00819E;2885S00819;SF;Face visible;8.38663;-28.8500970124827;8.18822600369132;
APIANUS F;SF2814S00633E;2814S00633;SF;Face visible;5.38805;-28.1412118103517;6.32994306845295;
APIANUS G;SF2812S00764E;2812S00764;SF;Face visible;4.02045;-28.1245896754801;7.64456716143075;
APIANUS H;SF2815S00864E;2815S00864;SF;Face visible;6.56674;-28.1522424449584;8.64105194651554;
APIANUS J;SF2633S00852E;2633S00852;SF;Face visible;6.70553;-26.3257960516414;8.51940752458487;
APIANUS K;SF2748S00931E;2748S00931;SF;Face visible;6.44392;-27.4796584607177;9.31133472082873;
APIANUS L;SF2912S01085E;2912S01085;SF;Face visible;4.66613;-29.1230003675256;10.8475876318381;
APIANUS M;SF2478S01029E;2478S01029;SF;Face visible;6.98005;-24.7750352219876;10.2858730082109;
APIANUS N;SF2889S00991E;2889S00991;SF;Face visible;3.45642;-28.8907650584396;9.90553886366597;
APIANUS P;SF2529S00913E;2529S00913;SF;Face visible;41.587;-25.2853954108979;9.1292800788946;
APIANUS R;SF2579S00889E;2579S00889;SF;Face visible;13.1006;-25.788473754094;8.89496664016192;
APIANUS S;SF2581S00847E;2581S00847;SF;Face visible;23.9561;-25.8082182258487;8.47400556040787;
APIANUS T;SF2773S00945E;2773S00945;SF;Face visible;11.5152;-27.7303849762045;9.44603053077552;
APIANUS U;SF2791S00898E;2791S00898;SF;Face visible;16.8246;-27.9149180971771;8.97529773597885;
APIANUS V;SF2519S01040E;2519S01040;SF;Face visible;3.201;-25.1902997462263;10.4006303455109;
APIANUS W;SF2560S00746E;2560S00746;SF;Face visible;9.68078;-25.599200294088;7.46415220968864;
APIANUS X;SF2834S00702E;2834S00702;SF;Face visible;3.10247;-28.3399950905069;7.01896335612552;
APOLLONIUS A;SF0482N05685E;0482N05685;SF;Face visible;24.5544;4.82388534237203;56.8533460955293;
APOLLONIUS B;SF0587N05760E;0587N05760;SF;Face visible;31.1698;5.86677896314329;57.597981290178;
APOLLONIUS E;SF0434N06186E;0434N06186;SF;Face visible;16.5468;4.3411880643229;61.8553953445143;
APOLLONIUS F;SF0560N05994E;0560N05994;SF;Face visible;14.7248;5.5991605909274;59.9381836953438;
APOLLONIUS H;SF0343N05951E;0343N05951;SF;Face visible;19.0369;3.43104514644337;59.5056337574365;
APOLLONIUS J;SF0463N05748E;0463N05748;SF;Face visible;11.6994;4.62729874775295;57.4842495600292;
APOLLONIUS L;SF0647N05457E;0647N05457;SF;Face visible;10.1233;6.47104392236627;54.5668174052223;
APOLLONIUS M;SF0473N06177E;0473N06177;SF;Face visible;9.53924;4.72981208209157;61.7737406046056;
APOLLONIUS N;SF0475N06377E;0475N06377;SF;Face visible;10.7894;4.74573572299285;63.7678762841348;
APOLLONIUS S;SF0126N06258E;0126N06258;SF;Face visible;16.2212;1.26022801534824;62.5811586536873;
APOLLONIUS U;SF0489N05987E;0489N05987;SF;Face visible;8.44073;4.88925653411644;59.8729000226245;
APOLLONIUS V;SF0439N05822E;0439N05822;SF;Face visible;14.9712;4.39411698371218;58.2236144616235;
APOLLONIUS X;SF0690N05818E;0690N05818;SF;Face visible;28.9743;6.89527444774571;58.1753225289018;
APOLLONIUS Y;SF0488N06260E;0488N06260;SF;Face visible;8.71095;4.87811626760581;62.6045445724038;
ARAGO B;SF0343N02082E;0343N02082;SF;Face visible;6.90474;3.42678030971267;20.8164116149556;
ARAGO C;SF0389N02148E;0389N02148;SF;Face visible;3.03421;3.88794548165986;21.4774718393135;
ARAGO D;SF0691N02239E;0691N02239;SF;Face visible;3.94692;6.91421945620122;22.3933421848712;
ARAGO E;SF0851N02271E;0851N02271;SF;Face visible;6.27972;8.51150487953827;22.7083291475967;
ARATUS B;SF2418N00543E;2418N00543;SF;Face visible;6.68994;24.1794524196798;5.43120528149211;
ARATUS C;SF2408N00946E;2408N00946;SF;Face visible;3.55721;24.0775941408126;9.45902185183355;
ARATUS CA;SF2456N01118E;2456N01118;SF;Face visible;2.08408;24.5553153739696;11.1799657387537;
ARATUS D;SF2437N00861E;2437N00861;SF;Face visible;4.05303;24.373618557367;8.60722395597408;
ARCHIMEDES C;SF3163N00153W;3163N00153;SF;Face visible;7.65709;31.6343734224658;358.471389824762;
ARCHIMEDES D;SF3220N00269W;3220N00269;SF;Face visible;4.9585;32.2023345362807;357.306605174526;
ARCHIMEDES E;SF2500N00720W;2500N00720;SF;Face visible;2.56337;24.9999977444735;352.795646080148;
ARCHIMEDES G;SF2914N00815W;2914N00815;SF;Face visible;3.29347;29.1437810859939;351.847445071025;
ARCHIMEDES H;SF2389N00702W;2389N00702;SF;Face visible;3.78281;23.8920755783005;352.976010730145;
ARCHIMEDES L;SF2504N00261W;2504N00261;SF;Face visible;3.20649;25.0411284416515;357.389078355038;
ARCHIMEDES M;SF2612N00321W;2612N00321;SF;Face visible;3.27101;26.1244293565505;356.791387813151;
ARCHIMEDES N;SF2415N00389W;2415N00389;SF;Face visible;3.50655;24.1521351393308;356.109535351065;
ARCHIMEDES P;SF2594N00250W;2594N00250;SF;Face visible;2.6323;25.9392422453873;357.497125863034;
ARCHIMEDES Q;SF2852N00243W;2852N00243;SF;Face visible;2.35808;28.516140582688;357.570750569843;
ARCHIMEDES R;SF2607N00661W;2607N00661;SF;Face visible;3.50447;26.0735837641046;353.391108037202;
ARCHIMEDES S;SF2956N00273W;2956N00273;SF;Face visible;2.76542;29.5572858533214;357.274995086878;
ARCHIMEDES T;SF3030N00503W;3030N00503;SF;Face visible;2.32937;30.2979316681738;354.971710775288;
ARCHIMEDES U;SF3283N00196W;3283N00196;SF;Face visible;2.73775;32.8332598142807;358.044108096526;
ARCHIMEDES V;SF3298N00401W;3298N00401;SF;Face visible;2.66949;32.9796895787737;355.986892563775;
ARCHIMEDES W;SF2380N00625W;2380N00625;SF;Face visible;3.1856;23.8035718550204;353.751208786998;
ARCHIMEDES X;SF3103N00802W;3103N00802;SF;Face visible;2.15019;31.0287788709315;351.976443822434;
ARCHIMEDES Y;SF2997N00950W;2997N00950;SF;Face visible;2.20124;29.9709430966028;350.502611188319;
ARCHIMEDES Z;SF2688N00141W;2688N00141;SF;Face visible;2.06708;26.8778147927175;358.590419778705;
ARCHYTAS B;SF6144N00317E;6144N00317;SF;Face visible;35.1841;61.4376919876389;3.17215829054112;
ARCHYTAS D;SF6371N01190E;6371N01190;SF;Face visible;44.7515;63.7066014332635;11.8975283794092;
ARCHYTAS G;SF5573N00053E;5573N00053;SF;Face visible;7.21478;55.7328794680593;0.531283241102866;
ARCHYTAS K;SF6266N00768E;6266N00768;SF;Face visible;13.7691;62.6623342684577;7.67944669629788;
ARCHYTAS L;SF5619N00090E;5619N00090;SF;Face visible;4.38113;56.1910239674919;0.904941605147132;
ARCHYTAS U;SF6290N00922E;6290N00922;SF;Face visible;7.39358;62.8956382564634;9.21717798182889;
ARCHYTAS W;SF6129N00520E;6129N00520;SF;Face visible;5.72599;61.2864868345984;5.19721202598005;
ARGELANDER A;SF1654S00675E;1654S00675;SF;Face visible;8.64926;-16.536669024277;6.74545966834526;
ARGELANDER B;SF1560S00510E;1560S00510;SF;Face visible;5.5984;-15.5951814829412;5.10470333273799;
ARGELANDER C;SF1628S00572E;1628S00572;SF;Face visible;3.86975;-16.2770143768442;5.71995808891001;
ARGELANDER D;SF1764S00444E;1764S00444;SF;Face visible;10.6896;-17.6365067354379;4.44322351109081;
ARGELANDER W;SF1675S00418E;1675S00418;SF;Face visible;18.6272;-16.7469417112129;4.18438298156766;
ARIADAEUS A;SF0464N01749E;0464N01749;SF;Face visible;7.93933;4.64202107345339;17.4868679390732;
ARIADAEUS B;SF0490N01506E;0490N01506;SF;Face visible;7.80076;4.8993954337635;15.0573771756336;
ARIADAEUS D;SF0488N01703E;0488N01703;SF;Face visible;3.91578;4.87682186883489;17.0252423920613;
ARIADAEUS E;SF0532N01763E;0532N01763;SF;Face visible;21.9639;5.32071323271012;17.6272791607425;
ARIADAEUS F;SF0432N01801E;0432N01801;SF;Face visible;3.1649;4.32413920227375;18.0079736033117;
ARISTARCHUS B;SF2628N04685W;2628N04685;SF;Face visible;6.95309;26.2787176213893;313.154071637096;
ARISTARCHUS D;SF2373N04288W;2373N04288;SF;Face visible;4.65013;23.7305016128625;317.118445684813;
ARISTARCHUS F;SF2167N04657W;2167N04657;SF;Face visible;17.5981;21.6672633800257;313.427219948085;
ARISTARCHUS H;SF2261N04574W;2261N04574;SF;Face visible;4.4278;22.6142847682225;314.255885469803;
ARISTARCHUS N;SF2283N04303W;2283N04303;SF;Face visible;3.13693;22.8328478102244;316.97295738014;
ARISTARCHUS S;SF1929N04628W;1929N04628;SF;Face visible;3.7992;19.2907850567396;313.717500828686;
ARISTARCHUS T;SF1967N04650W;1967N04650;SF;Face visible;3.33247;19.6687909470832;313.500326035722;
ARISTARCHUS U;SF1973N04864W;1973N04864;SF;Face visible;3.45131;19.7293043595562;311.359197954498;
ARISTARCHUS Z;SF2549N04849W;2549N04849;SF;Face visible;7.73905;25.4853639022666;311.5133179865;
ARISTILLUS A;SF3364N00453E;3364N00453;SF;Face visible;4.4374;33.6433470661254;4.53373447616255;
ARISTILLUS B;SF3480N00193W;3480N00193;SF;Face visible;8.02327;34.7957548941958;358.074951703048;
ARISTOTELES D;SF4748N01471E;4748N01471;SF;Face visible;5.60666;47.4830188044335;14.7137651438301;
ARISTOTELES M;SF5350N02726E;5350N02726;SF;Face visible;6.97615;53.4989144661197;27.2624606745908;
ARISTOTELES N;SF5290N02684E;5290N02684;SF;Face visible;5.30393;52.899513934265;26.8376632433794;
ARNOLD A;SF6877N03960E;6877N03960;SF;Face visible;55.1318;68.7681758718706;39.5990314683967;
ARNOLD E;SF7148N03810E;7148N03810;SF;Face visible;31.1502;71.4823904503842;38.0951131626018;
ARNOLD F;SF6755N03518E;6755N03518;SF;Face visible;10.4126;67.551270306554;35.1811101720495;
ARNOLD G;SF6739N03145E;6739N03145;SF;Face visible;10.6403;67.3907169892045;31.4497187350884;
ARNOLD H;SF7259N04498E;7259N04498;SF;Face visible;12.8188;72.5922128677379;44.9809708239017;
ARNOLD J;SF6590N03382E;6590N03382;SF;Face visible;6.17205;65.8950929661481;33.8166256858118;
ARNOLD K;SF7071N04238E;7071N04238;SF;Face visible;30.0036;70.7073079389059;42.378087523795;
ARNOLD L;SF7000N03577E;7000N03577;SF;Face visible;34.8869;69.9977717610337;35.7717342977911;
ARNOLD M;SF6829N04359E;6829N04359;SF;Face visible;6.768;68.2929911391969;43.5915302425991;
ARNOLD N;SF7015N04160E;7015N04160;SF;Face visible;18.8067;70.152469082425;41.6041720641959;
ARRHENIUS J;SF5752S08845W;5752S08845;SF;Zone des librations;16.9832;-57.5169461341861;271.549158783969;
